1200
time(s) u(m/s) v(m/s) w(m/s)
37.65	-7.656	1.255	-0.65
37.7	-7.675	1.407	-0.769
37.75	-7.68	1.389	-0.695
37.8	-7.565	1.164	-1.072
37.85	-7.715	1.552	-1.019
37.9	-7.727	1.659	-0.932
37.95	-7.824	1.827	-0.987
38	-7.962	1.954	-0.984
38.05	-8.04	1.859	-1.201
38.1	-8.23	1.496	-1.113
38.15	-8	1.608	-1.496
38.2	-8.08	1.521	-1.413
38.25	-8.18	1.441	-1.463
38.3	-8.14	1.309	-1.617
38.35	-8.21	1.427	-1.578
38.4	-7.932	1.429	-1.588
38.45	-8.01	1.341	-1.721
38.5	-8.26	1.192	-1.878
38.55	-8.08	1.518	-1.946
38.6	-8.29	1.342	-1.644
38.65	-8.64	1.659	-1.95
38.7	-8.76	1.126	-1.733
38.75	-8.28	0.905	-1.471
38.8	-8.11	0.795	-1.877
38.85	-7.867	0.935	-1.518
38.9	-8.09	1.032	-1.551
38.95	-8.31	0.803	-1.601
39	-7.684	0.94	-1.703
39.05	-7.486	1.222	-1.635
39.1	-8.01	1.168	-1.702
39.15	-8.03	1.217	-1.68
39.2	-8.12	1.299	-1.896
39.25	-8.13	1.02	-1.936
39.3	-7.964	0.483	-2.487
39.35	-8.29	0.707	-2.082
39.4	-7.935	1.24	-1.962
39.45	-8.36	1.537	-2.058
39.5	-8.65	1.732	-2.021
39.55	-7.878	1.238	-2.98
39.6	-7.92	0.921	-3.264
39.65	-7.777	0.408	-3.252
39.7	-7.785	0.829	-2.775
39.75	-7.812	0.611	-3.142
39.8	-8.12	0.598	-2.867
39.85	-8.03	0.688	-2.516
39.9	-9	-0.007	-2.376
39.95	-8.91	1.239	-2.684
40	-8.86	1.693	-2.401
40.05	-8.26	1.266	-1.98
40.1	-8.28	1.344	-1.866
40.15	-8.36	1.352	-1.926
40.2	-8.59	0.855	-2.351
40.25	-8.56	1.061	-1.828
40.3	-8.5	1.452	-1.955
40.35	-8.45	1.277	-2.33
40.4	-8.69	1.467	-2.227
40.45	-8.62	1.129	-2.462
40.5	-8.22	0.797	-2.276
40.55	-7.855	1.08	-2.579
40.6	-8.19	0.548	-2.754
40.65	-8.56	0.888	-2.671
40.7	-8.29	0.334	-2.681
40.75	-8.38	1.141	-2.63
40.8	-8.3	1.241	-2.538
40.85	-8.09	0.463	-2.267
40.9	-8.13	0.937	-2.752
40.95	-8.61	1.074	-2.685
41	-8.32	0.601	-2.384
41.05	-9.02	0.719	-1.806
41.1	-9.24	0.788	-1.825
41.15	-8.75	0.76	-2.068
41.2	-9.03	0.889	-2.016
41.25	-8.76	1.291	-2.263
41.3	-9.02	1.027	-2.092
41.35	-8.96	0.72	-2.228
41.4	-8.48	1.242	-2.383
41.45	-9.05	1.035	-2.006
41.5	-9.14	0.811	-2.16
41.55	-8.69	1.091	-2.349
41.6	-9.05	0.933	-2.299
41.65	-8.77	1.2	-2.458
41.7	-8.59	0.995	-2.415
41.75	-8.66	1.207	-2.313
41.8	-8.71	1.295	-2.222
41.85	-8.87	0.961	-2.323
41.9	-9.01	0.968	-2.346
41.95	-8.52	1.021	-2.335
42	-9.2	0.759	-2.137
42.05	-9.15	0.951	-2.244
42.1	-9.24	0.93	-2.205
42.15	-9.36	0.876	-2.317
42.2	-8.88	0.686	-2.405
42.25	-9.18	0.624	-1.996
42.3	-8.74	0.555	-2.245
42.35	-8.87	0.339	-2.448
42.4	-8.8	0.411	-2.358
42.45	-8.86	0.503	-2.282
42.5	-9.12	0.604	-2.032
42.55	-9.19	0.668	-2.411
42.6	-9.12	0.765	-2.438
42.65	-8.82	0.261	-2.261
42.7	-8.78	0.186	-1.987
42.75	-8.85	0.658	-1.937
42.8	-9.42	0.276	-1.827
42.85	-9.16	0.553	-1.789
42.9	-9.44	0.488	-1.697
42.95	-9.27	0.38	-1.735
43	-9.16	0.581	-1.723
43.05	-8.8	0.872	-1.949
43.1	-8.33	0.909	-2.094
43.15	-8.76	0.838	-2.177
43.2	-8.86	0.615	-1.871
43.25	-8.78	0.523	-1.754
43.3	-8.95	0.627	-1.762
43.35	-9.07	0.578	-1.705
43.4	-9.11	0.768	-1.722
43.45	-8.97	0.959	-1.704
43.5	-9.27	0.904	-1.727
43.55	-8.92	0.696	-2.012
43.6	-8.66	0.774	-2.014
43.65	-8.94	0.62	-1.939
43.7	-8.67	0.69	-1.993
43.75	-8.84	0.712	-2.173
43.8	-8.79	0.474	-2.263
43.85	-8.88	0.507	-2.226
43.9	-8.7	0.607	-2.059
43.95	-8.91	0.613	-1.803
44	-9.63	0.164	-1.498
44.05	-8.96	0.366	-1.783
44.1	-9.11	0.32	-1.779
44.15	-8.69	0.425	-2.136
44.2	-8.43	0.609	-2.162
44.25	-8.53	0.437	-2.024
44.3	-8.8	0.347	-1.717
44.35	-8.5	0.578	-1.865
44.4	-8.46	0.374	-2.072
44.45	-8.4	0.266	-1.996
44.5	-8.45	-0.031	-2.204
44.55	-8.18	0.247	-2.383
44.6	-8.2	-0.123	-2.068
44.65	-7.712	-0.313	-2.017
44.7	-8.49	-0.257	-1.03
44.75	-8.8	-0.779	-1.778
44.8	-8.62	-1.218	-1.498
44.85	-9.25	-0.646	-1.569
44.9	-8.82	-0.74	-1.752
44.95	-9.27	-0.477	-1.83
45	-8.99	-0.686	-1.929
45.05	-8.57	-0.364	-1.812
45.1	-9.38	-0.182	-1.654
45.15	-9.45	-0.029	-1.76
45.2	-9.08	0.157	-1.892
45.25	-9.87	0.344	-1.988
45.3	-10.08	0.215	-1.63
45.35	-9.74	-0.087	-1.906
45.4	-9.4	-0.191	-1.706
45.45	-10.05	-0.313	-1.661
45.5	-9.22	0.07	-1.922
45.55	-9.91	0.453	-1.788
45.6	-9	0.589	-1.968
45.65	-9.39	1.066	-1.941
45.7	-9.69	0.805	-2.175
45.75	-9.67	0.672	-2.153
45.8	-9.63	0.216	-2.33
45.85	-9.39	0.601	-2.297
45.9	-9.49	0.668	-2.403
45.95	-9.44	0.283	-1.867
46	-9.84	0.119	-1.913
46.05	-9.63	0.453	-1.875
46.1	-9.76	0.075	-2.054
46.15	-9.75	0.203	-2.048
46.2	-9.98	0.132	-2.232
46.25	-9.99	0.229	-2.394
46.3	-9.85	0.49	-2.261
46.35	-10.08	0.035	-2.006
46.4	-10.05	0.289	-1.98
46.45	-10.67	0.257	-1.935
46.5	-9.91	-0.032	-2.272
46.55	-9.98	-0.085	-1.915
46.6	-10.03	-0.031	-1.837
46.65	-10.12	-0.185	-1.616
46.7	-10.02	-0.116	-1.35
46.75	-9.76	0.245	-1.502
46.8	-10.08	0.091	-1.929
46.85	-10.36	-0.221	-1.552
46.9	-10.34	-0.127	-1.761
46.95	-10.39	-0.579	-1.137
47	-10.25	-0.332	-1.218
47.05	-10.37	-0.448	-1.347
47.1	-10.53	-0.601	-1.388
47.15	-10.25	-0.064	-1.563
47.2	-10.24	-0.333	-1.725
47.25	-10.63	-0.456	-1.52
47.3	-10.3	-0.12	-1.604
47.35	-10.36	-0.241	-1.729
47.4	-10.24	-0.334	-1.658
47.45	-10.39	-0.456	-1.327
47.5	-10.63	-0.411	-1.289
47.55	-10.43	-0.212	-1.802
47.6	-10.43	-0.555	-1.847
47.65	-10.41	-0.386	-2.065
47.7	-10.23	-0.334	-1.68
47.75	-10.52	-0.573	-1.495
47.8	-10.27	-0.134	-1.584
47.85	-10.64	-0.382	-1.941
47.9	-10.61	-0.3	-1.936
47.95	-10.57	-0.408	-2.04
48	-10.55	-0.389	-2.098
48.05	-10.25	-0.342	-2.032
48.1	-10.45	-0.242	-1.876
48.15	-10.27	-0.402	-2.159
48.2	-10.31	-0.435	-2.011
48.25	-10.44	-0.57	-2.013
48.3	-10.5	-0.589	-1.975
48.35	-10.47	-0.695	-1.694
48.4	-9.87	-0.585	-1.678
48.45	-9.77	-0.673	-1.863
48.5	-9.86	-0.486	-2.066
48.55	-9.79	-0.646	-2.071
48.6	-9.85	-0.786	-1.929
48.65	-10.01	-0.739	-1.989
48.7	-9.88	-0.761	-2.092
48.75	-10.06	-0.841	-1.987
48.8	-10.3	-0.774	-2.055
48.85	-10.01	-0.863	-2.209
48.9	-10.2	-0.922	-1.86
48.95	-9.91	-0.743	-1.899
49	-9.59	-0.808	-1.876
49.05	-9.51	-0.876	-2.102
49.1	-9.73	-0.628	-2.129
49.15	-9.68	-0.962	-2.038
49.2	-10.28	-0.687	-2.101
49.25	-10.2	-0.732	-1.645
49.3	-10.72	-1.355	-1.775
49.35	-10.5	-1.325	-1.842
49.4	-10.23	-1.048	-1.988
49.45	-10.02	-0.862	-1.976
49.5	-10.44	-0.855	-1.826
49.55	-9.89	-1.322	-2.151
49.6	-10.11	-1.296	-1.879
49.65	-9.73	-1.18	-1.636
49.7	-9.76	-1.132	-1.607
49.75	-9.68	-1.162	-1.466
49.8	-9.61	-0.753	-1.511
49.85	-9.85	-0.842	-1.412
49.9	-9.48	-0.487	-1.671
49.95	-9.85	-0.795	-1.399
50	-9.8	-1.548	-1.399
50.05	-9.31	-1.939	-1.801
50.1	-9.29	-1.825	-2.159
50.15	-8.83	-2.045	-1.851
50.2	-9.28	-1.216	-1.495
50.25	-9.44	-1.368	-1.123
50.3	-9.6	-1.048	-0.654
50.35	-9.99	-1.032	-0.812
50.4	-10.06	-0.438	-0.67
50.45	-10.02	-0.558	-0.905
50.5	-9.69	-0.648	-0.651
50.55	-9.83	-0.412	-0.725
50.6	-9.56	-0.931	-1.026
50.65	-9.58	-0.701	-1.05
50.7	-9.62	-0.857	-0.691
50.75	-9.55	-0.656	-0.735
50.8	-9.95	-0.634	-0.883
50.85	-9.69	-0.724	-0.792
50.9	-9.57	-0.436	-0.855
50.95	-9.45	-0.424	-0.74
51	-9.42	-0.109	-0.917
51.05	-9.66	-0.605	-0.814
51.1	-9.65	-0.347	-0.714
51.15	-9.58	-0.425	-0.45
51.2	-9.58	-0.313	-0.454
51.25	-9.62	0.165	-0.206
51.3	-9.67	0.018	-0.354
51.35	-9.94	-0.031	-0.163
51.4	-9.8	-0.289	-0.029
51.45	-9.91	-0.245	-0.455
51.5	-9.38	-0.183	-0.708
51.55	-9.04	-0.203	-0.508
51.6	-9.63	-0.16	-0.279
51.65	-9.71	-0.018	-0.552
51.7	-9.74	-0.15	-0.728
51.75	-9.47	-0.356	-0.042
51.8	-9.68	-0.195	-0.456
51.85	-9.63	0.093	-0.588
51.9	-9.48	-0.049	-0.644
51.95	-9.48	0.1	-0.905
52	-9.04	0	-1.515
52.05	-9.43	-0.26	-1.313
52.1	-9.36	-0.002	-1.353
52.15	-9.16	0.059	-1.535
52.2	-9.27	-0.273	-1.667
52.25	-9.23	-0.16	-1.682
52.3	-9.6	-0.336	-1.712
52.35	-9.51	-0.299	-1.647
52.4	-8.97	-0.251	-1.843
52.45	-8.97	-0.311	-1.815
52.5	-8.91	0.103	-1.802
52.55	-8.83	-0.052	-1.771
52.6	-8.51	-0.112	-1.644
52.65	-8.4	-0.309	-1.624
52.7	-9.33	-0.667	-1.132
52.75	-9.2	-0.028	-1.706
52.8	-9.16	-0.03	-1.738
52.85	-9.09	0.021	-1.316
52.9	-9.22	0.276	-1.173
52.95	-9.58	0.257	-0.81
53	-9.93	0.38	-0.945
53.05	-9.6	0.148	-1.213
53.1	-9.5	-0.031	-1.515
53.15	-9.66	0.044	-1.511
53.2	-9.39	-0.026	-1.408
53.25	-9.13	0.26	-1.297
53.3	-9.12	-0.563	-1.545
53.35	-8.96	-0.205	-1.548
53.4	-8.82	-0.125	-1.44
53.45	-9.3	-0.385	-1.374
53.5	-8.97	-0.196	-1.572
53.55	-8.91	-0.297	-1.476
53.6	-9.15	-0.684	-1.696
53.65	-8.79	-0.603	-1.829
53.7	-8.82	-0.639	-1.81
53.75	-8.78	-0.727	-1.821
53.8	-9.28	-0.587	-1.677
53.85	-9.33	-0.7	-1.906
53.9	-9.25	-0.784	-1.664
53.95	-9.15	-0.844	-1.567
54	-8.93	-0.93	-1.841
54.05	-8.7	-1.016	-1.797
54.1	-8.87	-0.485	-2.115
54.15	-8.94	-0.539	-2.301
54.2	-9.09	-0.515	-1.694
54.25	-9.38	-0.815	-1.592
54.3	-9.27	-0.736	-1.874
54.35	-9.43	-0.578	-1.871
54.4	-8.98	-0.497	-2.133
54.45	-9	-0.562	-1.855
54.5	-9.5	-0.656	-1.747
54.55	-9.34	-0.664	-1.723
54.6	-9.31	-0.698	-1.824
54.65	-9.08	-0.809	-1.684
54.7	-9.18	-0.739	-1.786
54.75	-9.38	-0.914	-1.757
54.8	-9.23	-1.097	-1.773
54.85	-8.46	-0.698	-1.921
54.9	-8.85	-1.097	-1.805
54.95	-8.9	-0.589	-1.74
55	-9.09	-0.486	-2.03
55.05	-9.01	-0.801	-2.186
55.1	-9.06	-0.321	-1.649
55.15	-8.94	-0.365	-1.563
55.2	-8.74	-0.243	-1.61
55.25	-8.85	-0.131	-1.477
55.3	-8.53	0.045	-1.547
55.35	-8.32	-0.439	-1.604
55.4	-8.42	-0.657	-1.688
55.45	-8.39	-0.719	-1.626
55.5	-8.15	-0.568	-1.953
55.55	-8.26	-0.787	-1.752
55.6	-8.11	-0.638	-1.633
55.65	-8.14	-0.683	-1.596
55.7	-8.24	-0.969	-1.555
55.75	-8.2	-0.558	-1.409
55.8	-8.1	-0.788	-1.492
55.85	-7.958	-0.705	-1.641
55.9	-7.911	-0.561	-1.611
55.95	-8.1	-0.681	-1.833
56	-8.49	-0.696	-1.9
56.05	-8.53	-0.739	-2.122
56.1	-8.3	-1.055	-2.005
56.15	-8.11	-0.437	-1.934
56.2	-8.12	-0.471	-2.04
56.25	-8.33	-0.674	-2.029
56.3	-8.54	-0.555	-1.788
56.35	-8.68	-0.84	-1.813
56.4	-8.7	-1.066	-1.831
56.45	-8.47	-1.085	-1.458
56.5	-8.77	-0.754	-1.378
56.55	-8.71	-0.972	-1.456
56.6	-8.7	-0.936	-1.379
56.65	-8.94	-0.888	-1.481
56.7	-8.75	-0.898	-1.617
56.75	-8.75	-0.807	-1.472
56.8	-9.03	-0.66	-1.499
56.85	-8.62	-0.744	-1.651
56.9	-8.94	-1.068	-1.434
56.95	-8.89	-0.822	-1.535
57	-8.45	-0.687	-1.684
57.05	-8.66	-0.776	-1.71
57.1	-8.71	-0.663	-1.546
57.15	-8.68	-0.559	-1.644
57.2	-8.84	-1.084	-1.399
57.25	-8.84	-1.45	-1.1
57.3	-8.99	-1.481	-0.728
57.35	-8.41	-0.964	-1.06
57.4	-8.6	-1.308	-0.814
57.45	-8.71	-1.277	-0.695
57.5	-8.13	-1.419	-0.649
57.55	-8.24	-1.346	-0.68
57.6	-8.34	-1.417	-0.609
57.65	-8.22	-1.611	-0.609
57.7	-8.56	-1.509	-0.745
57.75	-8.22	-1.713	-0.796
57.8	-8.69	-1.686	-0.796
57.85	-8.49	-1.548	-0.731
57.9	-8.74	-1.613	-0.697
57.95	-8.51	-1.58	-0.558
58	-8.57	-1.701	-0.677
58.05	-8.5	-1.623	-0.574
58.1	-8.21	-1.801	-0.374
58.15	-8.13	-1.53	-0.161
58.2	-7.856	-1.119	-0.061
58.25	-7.959	-1.286	-0.126
58.3	-8.16	-1.334	-0.376
58.35	-8.22	-0.749	-0.447
58.4	-7.979	-0.538	-0.597
58.45	-8.46	-0.508	-0.476
58.5	-8.41	-0.747	-0.949
58.55	-8.37	-0.832	-1.145
58.6	-8.42	-0.804	-1.366
58.65	-8.49	-0.517	-1.392
58.7	-8.62	-0.293	-1.183
58.75	-8.41	-0.424	-1.505
58.8	-8.6	0.045	-1.459
58.85	-8.56	-0.705	-1.596
58.9	-8.58	-0.676	-1.343
58.95	-8.74	-0.44	-1.131
59	-8.47	-0.388	-1.101
59.05	-8.39	-0.544	-1.235
59.1	-8.6	-0.296	-1.338
59.15	-8.76	-0.302	-1.226
59.2	-8.76	-0.118	-1.208
59.25	-7.967	-0.054	-1.237
59.3	-7.73	-0.414	-1.085
59.35	-7.814	-0.63	-0.781
59.4	-8.09	-0.567	-0.731
59.45	-9.08	-0.266	-0.438
59.5	-8.51	-0.656	-0.921
59.55	-8.83	-1.026	-0.621
59.6	-8.51	-0.463	-0.866
59.65	-8.6	-0.728	-1.136
59.7	-8.6	-1.096	-0.896
59.75	-8.5	-0.723	-0.978
59.8	-8.25	-0.818	-1.113
59.85	-8.09	-0.974	-0.935
59.9	-8.12	-1.295	-0.976
59.95	-8.11	-1.435	-0.927
